0.000000 0.500000 0.000000 0.555556 0.055556 0.500000
0.000000 0.555556 0.055556 0.555556 0.055556 0.500000
0.000000 0.555556 0.000000 0.611111 0.055556 0.555556
0.000000 0.611111 0.055556 0.611111 0.055556 0.555556
0.000000 0.611111 0.000000 0.666667 0.055556 0.611111
0.000000 0.666667 0.055556 0.666667 0.055556 0.611111
0.000000 0.666667 0.000000 0.722222 0.055556 0.666667
0.000000 0.722222 0.055556 0.722222 0.055556 0.666667
0.000000 0.722222 0.000000 0.777778 0.055556 0.722222
0.000000 0.777778 0.055556 0.777778 0.055556 0.722222
0.000000 0.777778 0.000000 0.833333 0.055556 0.777778
0.000000 0.833333 0.055556 0.833333 0.055556 0.777778
0.000000 0.833333 0.000000 0.888889 0.055556 0.833333
0.000000 0.888889 0.055556 0.888889 0.055556 0.833333
0.000000 0.888889 0.000000 0.944444 0.055556 0.888889
0.055556 0.500000 0.055556 0.555556 0.111111 0.500000
0.055556 0.555556 0.111111 0.555556 0.111111 0.500000
0.111111 0.500000 0.111111 0.555556 0.166667 0.500000
0.111111 0.555556 0.166667 0.555556 0.166667 0.500000
0.166667 0.500000 0.166667 0.555556 0.222222 0.500000
0.166667 0.555556 0.222222 0.555556 0.222222 0.500000
0.222222 0.500000 0.222222 0.555556 0.277778 0.500000
0.222222 0.555556 0.277778 0.555556 0.277778 0.500000
0.277778 0.500000 0.277778 0.555556 0.333333 0.500000
0.277778 0.555556 0.333333 0.555556 0.333333 0.500000
0.333333 0.500000 0.333333 0.555556 0.388889 0.500000
0.333333 0.555556 0.388889 0.555556 0.388889 0.500000
0.388889 0.500000 0.388889 0.555556 0.444444 0.500000
